	Taxon	Kingdom
05253ac52f5293924dd9825002475c2f	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium	Bacteria
3ecc79dd924f8a55e4d8ff37d5a7942c	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium	Bacteria
5ccf23b33b788a09820bd09265f96205	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium	Bacteria
7661b48901fe1077d0f34db7f8c7e582	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium	Bacteria
94f479b6b29ba6a94d19331e40e89c00	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium	Bacteria
3dc11093f4068c02efd29fbdcbafdb15	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_delta	Bacteria
3fc9b5b3464fa5af8becd74925329a9d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_delta	Bacteria
463fd7d87b0ddd0b6baf70ce9e582601	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_delta	Bacteria
a8293518761be76175d717c699928a9e	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_proteobacterium	Bacteria
1ad893c23c79513eec58c39616aa92d2	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_soil	Bacteria
c298299746a71932122464f279cf4165	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_soil	Bacteria
a0e83ebcf2826c65b2a15b327d4bb7ce	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Phaselicystidaceae; g__Phaselicystis	Bacteria
a83fafead80dd460503da3c166d60f16	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Phaselicystidaceae; g__Phaselicystis; s__uncultured_bacterium	Bacteria
13801e7bc71636162780bd7b6d06bf65	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Phaselicystidaceae; g__Phaselicystis; s__uncultured_Polyangiaceae	Bacteria
026694b8dbebb0bb9ff0b8c64e67df78	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae	Bacteria
8f862637f3f26344335830f2c74e2b92	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae	Bacteria
ec3d293b35eca22164dc080352d43a92	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Aetherobacter	Bacteria
35ed22e9fa79ab018326b68bd06b3bb0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Aetherobacter; s__uncultured_bacterium	Bacteria
ed23d4da7c77b72df7d30b25c0d8bb91	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter	Bacteria
edaa783604083acf1966b9aafc2234cd	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter	Bacteria
0952299d87618319b70016986c74ab69	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__metagenome	Bacteria
646d5329ee3f643e85d4aebf5a7feeff	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__metagenome	Bacteria
9c002ac16e0d8660a7c9f836c1aa5e60	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Polyangium; s__metagenome	Bacteria
e7a9e104cbc962887854ba47566a4771	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Polyangium; s__uncultured_bacterium	Bacteria
3cffaa1dcc29c2b830abb84f993d2812	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Sorangium; s__uncultured_bacterium	Bacteria
d35a687774a614d5ffbefbf31bfe43e1	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Sorangium; s__uncultured_bacterium	Bacteria
57d0baa37d0a1c832bc34d507834e955	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured	Bacteria
581779b23ed7ed8ca785588c864c6eae	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured	Bacteria
a44b90c0fb76747aaa1b9a83ba9a0a41	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured	Bacteria
3ba9ae9b567f73238841755192df006a	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured; s__uncultured_bacterium	Bacteria
5cf2490c5286757fd316cff11b6977a9	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus; s__uncultured_bacterium	Bacteria
0aa5c18dfc7c28004726bec9573f27be	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	Bacteria
7c1dc44acc7b7ff40f0de7428c9c6474	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__metagenome	Bacteria
b7842c31731b237348cc51800020e65b	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__metagenome	Bacteria
e7e934a1f316883b99763726a84cc2cd	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__metagenome	Bacteria
2e0f4e02fcd686553a99aaab59f56f55	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_bacterium	Bacteria
35dadc2aea032334b7a78239a4c465aa	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_bacterium	Bacteria
6a65b40116f04e0730090f63c7e5a6ef	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_Polyangiaceae	Bacteria
7e4a39dec3dd0fe50e0f6b506345a93e	d__Bacteria; p__Myxococcota; c__Polyangia; o__VHS-B4-70; f__VHS-B4-70; g__VHS-B4-70; s__uncultured_delta	Bacteria
1057558de242812fdb138341e65f73d0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j	Bacteria
f0e4bedc7067e6db4ac79edc24e86dcd	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j	Bacteria
5afa72009158bb93e063a3188236bee8	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__metagenome	Bacteria
11c18f515f5cb96dd363291537eacf07	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	Bacteria
70f43ffb01838860ea1941152ddd170d	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	Bacteria
b75ee709949995ec8c2b8d97349ec842	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	Bacteria
f2d4ac5f785c225e5ad19a5bb01d821a	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	Bacteria
13a8904a239cc292ec30dbe3f834daa5	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_delta	Bacteria
768b643d6bb2ab8f2ce0a33671cee8ef	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_Desulfuromonadaceae	Bacteria
f761c7378a05a210abe4b6e2089b3ce0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_proteobacterium	Bacteria
c6ee06f7b74f01074f920867902a02a8	d__Bacteria; p__Nitrospinota; c__P9X2b3D02; o__P9X2b3D02; f__P9X2b3D02; g__P9X2b3D02	Bacteria
007978dab7aed7eb4d5ffff337638bd2	d__Bacteria; p__Nitrospinota; c__P9X2b3D02; o__P9X2b3D02; f__P9X2b3D02; g__P9X2b3D02; s__uncultured_prokaryote	Bacteria
1b6e294ed53a6d42d5b2c60d4cd8e7f7	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1	Bacteria
a22d6bb1059250afcd7aee568ed9656b	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_Myxococcales	Bacteria
bbf2cbf6f246e8657118af24211afd6a	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_Nitrospira	Bacteria
1f49280aca0b94d14505f2be1c543858	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_Nitrospirae	Bacteria
934b34da179f74fd1a93e7b3da34c7d8	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_proteobacterium	Bacteria
e308889f329e684e776a8b0e2fb2c302	d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__Nitrospirae_bacterium	Bacteria
1878c877726ea800913b57df800be272	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	Bacteria
7346ee25c4de4df48f80d736342c1c02	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	Bacteria
aac5235b612189bcfac63e12fbf2940c	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	Bacteria
bd3e7df5227aa64da42076f7d6290785	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	Bacteria
da88d8677a4ba67fb2406c91ed1fc1aa	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	Bacteria
d9f56c13f87d8040b01032f979ec676b	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_bacterium	Bacteria
09a3ffebbb651e9ce385b781368725f1	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	Bacteria
249621361237480fe592ee63989393f8	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	Bacteria
279a31f7cbc8f74fa2b1729a1faff4f6	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	Bacteria
762facf339b485a7d82a2f3fdef5d772	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	Bacteria
c92aa0631f5dc354ed6ffc693373b91d	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	Bacteria
4a59ecd51cf88fd7848fb44b262e069c	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured	Bacteria
a8eafcc66f222ed14947b2179c816513	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured	Bacteria
788721f49490fd39aec2307c0c35337a	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	Bacteria
befe3f569850eea184b48ede9e1abfaf	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	Bacteria
c05da8547a38c1270b7c5396a8b07908	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Nitrospirae	Bacteria
956aee31ca046df6dd1f59f6e8dfb2da	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Sphingobacteriales	Bacteria
e9b5e671dd47bb96f320800300cbf995	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Sphingobacteriales	Bacteria
05bfa17fa29981b3025a32a47623aa40	d__Bacteria; p__Patescibacteria	Bacteria
1283db423a62fe6c8aebdb58e7bfb066	d__Bacteria; p__Patescibacteria	Bacteria
26d5d850a2f7fd3e49010c415da9211c	d__Bacteria; p__Patescibacteria	Bacteria
2b667b514ed9850c33d5beb2d974f291	d__Bacteria; p__Patescibacteria	Bacteria
374c90a65e6163db2093a07c59c7410e	d__Bacteria; p__Patescibacteria	Bacteria
375763185ac4ba43b27a4cdd3c8467a7	d__Bacteria; p__Patescibacteria	Bacteria
3d51c8f096410a52be78ee9c0f61928a	d__Bacteria; p__Patescibacteria	Bacteria
52853f9e5e6383abce6b3ba773afc727	d__Bacteria; p__Patescibacteria	Bacteria
c2f3f2841242b1e0e391e5eddedd50c9	d__Bacteria; p__Patescibacteria	Bacteria
7edad47ded8a1af4e3dbc733d9a36315	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Buchananbacteria; f__Candidatus_Buchananbacteria; g__Candidatus_Buchananbacteria	Bacteria
22f1669b42c3df1358df9121efea60d2	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria	Bacteria
b31aa3b7074affef0b5a01e9a8be077c	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria	Bacteria
9a0df3f37b30cdda0d1acbff0ee8a651	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_bacterium	Bacteria
e814d2137380cdfdd200dc3801367516	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_bacterium	Bacteria
9819a10ac987419ea5be6bf5db709021	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_Parcubacteria	Bacteria
9ce2c74fd264d4102105197235fdf390	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_Parcubacteria	Bacteria
ec65d4d17d097a3f005b38133019b29f	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_Parcubacteria	Bacteria
f556d63c1a4946313548dad2bc543fa1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_Parcubacteria	Bacteria
2a17d190a12ec942360785dac0ff2306	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_soil	Bacteria
43fb0114d028f036a4a06b1461a2d3f2	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_soil	Bacteria
382b0332aaada456c497701e348d4ebb	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria	Bacteria
a1ede7d0011638f991b6a78b70e7e19d	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria	Bacteria
af8e8ade5fea004eb65f9b04be57bfe6	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria	Bacteria
00af2d3d5ff85ae8a142ceea8da6b570	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
18c894d1535a988c01eaeb983c4cdc72	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
223454ecacd0f21bee74c275165c0429	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
2d60abbe57d66153c194cc0304161a5b	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
3cf7ac3c1c11c79b3019de82bad0d87a	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
5c0e48b3b56f8e7ea8069e723923e6ae	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
5fe24a4abfe0cfb03e64e52871e27631	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
61289cbb1d86099d6affd34a573c65bb	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
7752dc255f9b1aca22021c93c183e2ed	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
89b3975832e6ffd32d1ff47857b61122	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
8c425d6a8d56e3bc3776e2027ab8b960	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
94048d78762e3188157bb1cb40f2b964	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
9a7e2439ef349a5a025149e7b78d88da	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
b9895a9fa8eb68e1cd8b4bd1f57c6191	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
bc4f40219d5c60eaa0d258e461ca644d	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
f29f917ad3da7369d75454f7ae8ff41f	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	Bacteria
5286c7c1b1b883ec018734a11ef3270d	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_Parcubacteria	Bacteria
6bce240f7499d4020f31dff837c17108	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_soil	Bacteria
80c0d371617b5d732939a3bf3769ad71	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_soil	Bacteria
53ce27616d0cf6edecf8ffd774ab916f	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria	Bacteria
e3f75cc1ec067b49b45350be58c1f663	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria	Bacteria
0ebe8cd3d6b25a0c1d364b530efdc195	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__Parcubacteria_group	Bacteria
0df656bf94b7c448acf3312817e168af	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__uncultured_bacterium	Bacteria
4991a5b531db91d942a7f34dc2f706b7	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__uncultured_bacterium	Bacteria
c0d808ef861c270d8d2bb7de30ce9150	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__uncultured_bacterium	Bacteria
d0d61c025788be10a3349489d1a5d4c0	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__uncultured_bacterium	Bacteria
45b43eca027462ce1e5c7b778f8631b8	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kuenenbacteria; f__Candidatus_Kuenenbacteria; g__Candidatus_Kuenenbacteria; s__uncultured_bacterium	Bacteria
817d9f421f4c0dfa85e33e780870b181	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kuenenbacteria; f__Candidatus_Kuenenbacteria; g__Candidatus_Kuenenbacteria; s__uncultured_bacterium	Bacteria
8b29a6f2effe4082c1670e776a51ae81	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kuenenbacteria; f__Candidatus_Kuenenbacteria; g__Candidatus_Kuenenbacteria; s__uncultured_bacterium	Bacteria
9c036b5c609d4bdcf8db23443ed9c0d6	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kuenenbacteria; f__Candidatus_Kuenenbacteria; g__Candidatus_Kuenenbacteria; s__uncultured_bacterium	Bacteria
ffe3eaa2031832fe0ef2e4a3ac0ac07d	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kuenenbacteria; f__Candidatus_Kuenenbacteria; g__Candidatus_Kuenenbacteria; s__uncultured_bacterium	Bacteria
18939fa58ac631aadf210d8feabef5f8	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria	Bacteria
1f8a1a43ee88e5c862cbceadf05fb433	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria	Bacteria
380e9ddbe02da4e443922f7105b2f924	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria	Bacteria
7bd1be1fe9040f7e99742b49c1a7eb73	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria	Bacteria
b61dbc5c32ac888d02f4fa9f7e0c95b4	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria; s__metagenome	Bacteria
